date,cleaned_tweet,polarity,subjectivity,Sentiment,username,Base_tweet,language,hashtags,retweet_id,reply_to,nlikes,search,Bank,mean,rolling
2021-09-01 17:10:35,hiphopawards cassper doesnt win play energy drink late last year legacy deal root fame tsibip deal nedbank taste wealth launching september well know guys problem guy,0.16666666666666666,0.35555555555555557,Positive,lesomo_sunny,@SA_HipHopAwards If CASSPER doesn't win this after his 1. Play Energy Drink Late last year 2. #TheBraaiShowWithCass 3. The legacy deal 4. Root Of Fame 990's 5. The Tsibip deal with Nedbank 6. Taste of wealth that is launching on the 5 of September We well know you guys have a problem with the guy,en,['thebraaishowwithcass'],,"[{'screen_name': 'SA_HipHopAwards', 'name': '#SAHHA2021', 'id': '437409115'}]",3,Nedbank,Nedbank,0.07658230579374524,0.07658230579374524
2021-09-01 17:11:08,service got sickening u make wait long either help see another bank help,-0.47500000000000003,0.7,Negative,Sibahle_M24,@FNBSA because the service I got is sickening! How do u make some1 wait for so long? It’s either you can help or not? So I can see if another bank can help me,en,[],,[],0,FNBSA,FNB,0.07614523582085003,0.07614523582085003
2021-09-01 17:15:38,hi yash working hard introduce options add funds use standard bank deposit option coindcx pro appweb deposit amount higher inr lacs meanwhile use mobikwik make deposit smaller,-0.010416666666666671,0.38541666666666663,Negative,CoinDCX_Cares,"@Yashwan76928763 Hi Yash, we are working hard to introduce more options for you to add funds. However, you can use the Standard Bank Deposit option on CoinDCX Pro App/Web if your deposit amount is higher than INR 2 lacs. Meanwhile, you can use MobiKwik to make a deposit for any smaller (1/2)",en,[],,"[{'screen_name': 'Yashwan76928763', 'name': 'Yash Verma', 'id': '1345558957163642880'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07607669908095492,0.07607669908095492
2021-09-01 17:16:48,im depressed weve done work thus far million rand project saved borrowed friends family even day invoices going bank incapable helping list business funding structures approached endless,-0.012499999999999997,0.875,Negative,SenzoNgwaqa,"I'm depressed, we've done 28% of the work thus far on a million rand project, from what we had saved, borrowed from friends and family. Even with 30 day invoices going in our bank @FNBSA is incapable to helping out. The list of business funding structures approached is endless.",en,[],,[],4,FNBSA,FNB,0.07600662257851747,0.07600662257851747
2021-09-01 17:16:49,almost others sa dsbd nabanye baningi go emails may theyre helpless find means push,0.0,0.0,Neutral,SenzoNgwaqa,"It is almost as if @FNBSA and them others like @NYDARSA @DSBD_SA @Seda_dsbd @MyIthala nabanye, baningi as I go through my emails from May. They're all helpless and we have to find other means to push further.",en,[],,[],0,FNBSA,FNB,0.07594653829189413,0.07594653829189413
2021-09-01 17:18:11,easy withdraw money convenient time extra cost buying groceries withdraw cash one made easy us,0.2888888888888889,0.5888888888888889,Positive,Refilwepitso6,"@FNBSA It's easy to withdraw money and so convenient time and it no extra cost 💚💚, buying groceries and withdraw cash , only in one . Made easy for us   #LoveFNB",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07611473920073851,0.07611473920073851
2021-09-01 17:18:17,experience today logic apply processes completely idiotic startup found back will bank assure paying fees account month alone,-0.3333333333333333,0.4166666666666667,Negative,Naicker_94,"My experience today with @FNBSA and the logic they apply to their processes is completely idiotic. No startup we found or back will EVER bank with them - I can assure you that. - this after paying over R2,000 in fees on that account this month alone",en,[],,[],3,FNBSA,FNB,0.07579157576543144,0.07579157576543144
2021-09-01 17:19:51,month nedbank allowed funds fraudulently withdrawn account now wont anything reimbursement,0.0,0.0,Neutral,senrev1,@Nedbank @SAReserveBank it's been over a month that Nedbank allowed funds to be fraudulently withdrawn from our account and now won't do anything about reimbursement #paybackourmoney #insidejob,en,"['paybackourmoney', 'insidejob']",,[],0,Nedbank,Nedbank,0.07573180322933883,0.07573180322933883
2021-09-01 17:21:05,standard bank wins big worlds best digital banking awards read,0.26,0.12000000000000002,Positive,ATM_Industry,Standard Bank wins big at the World’s Best Digital Banking Awards 2021. Read more from @SBGroup here:  https://t.co/Pm7NUNdqym  https://t.co/WNUCY9iadK,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07587701063420145,0.07587701063420145
2021-09-01 17:22:00,helpful,0.0,0.0,Neutral,CphaSpain,@FNBSA #LoveFNB so helpful,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07581726495653672,0.07581726495653672
2021-09-01 17:22:08,cant even save ne rand yaz yin kunyiwa beke le beke,0.0,0.0,Neutral,Maskertees,@FNBSA #LoveFNB I can't even save ne 2rand yaz yin kunyiwa beke le beke,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07575761329252687,0.07575761329252687
2021-09-01 17:23:07,easy account rpm,0.43333333333333335,0.8333333333333334,Positive,Refilwepitso6,@FNBSA #LoveFNB   With Easy account for only R59pm #LoveFNB,en,"['lovefnb', 'lovefnb']",,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07603872627998033,0.07603872627998033
2021-09-01 17:24:17,uchiha nedbank,0.0,0.0,Neutral,patrick_19982,@mattymadlala @Ashen_Uchiha Nedbank R10,en,[],,"[{'screen_name': 'mattymadlala', 'name': 'Matilda♣', 'id': '4601453843'}, {'screen_name': 'Ashen_Uchiha', 'name': 'ThatKidAndre', 'id': '1320438577'}]",0,Nedbank,Nedbank,0.07597899436617045,0.07597899436617045
2021-09-01 17:24:32,pop app didnt open,0.0,0.5,Neutral,Wangqhazar_,Why did I get a pop up from the app when I didn’t open it @FNBSA,en,[],,[],0,FNBSA,FNB,0.07591935622302588,0.07591935622302588
2021-09-01 17:25:11,ame,0.0,0.0,Neutral,ThivhiRamovha,@FNBSA @Kantar_AME #LoveFNB,und,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}, {'screen_name': 'Kantar_AME', 'name': 'Kantar Africa & Middle East', 'id': '1197486460997439489'}]",0,FNBSA,FNB,0.07585981162990979,0.07585981162990979
2021-09-01 17:25:20,love,0.5,0.6,Positive,Spannie10,@FNBSA #LoveFNB  I love it #LoveFNB,en,"['lovefnb', 'lovefnb']",,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07619220989665751,0.07619220989665751
2021-09-01 17:26:41,hi jurgen email confirmation kindly send us dm,0.6,0.9,Positive,Nedbank,"@FreeseJurgen Hi Jurgen, was there any email confirmation. Kindly send us a DM.",en,[],,"[{'screen_name': 'FreeseJurgen', 'name': 'Jürgen Freese', 'id': '1038204109298585602'}]",0,Nedbank,Nedbank,0.0766023961066053,0.0766023961066053
2021-09-01 17:27:07,andilen capitec nedbank,0.0,0.0,Neutral,patrick_19982,@__AndileN Capitec and Nedbank,en,[],,"[{'screen_name': '__AndileN', 'name': 'Andile... 🦋', 'id': '960260618765905921'}]",0,Nedbank,Nedbank,0.07654245682952658,0.07654245682952658
2021-09-01 17:27:59,sorry go bro may never say die attitude pull obstacles facing,-0.275,0.5,Negative,floyd_phoks,@SenzoNgwaqa @FNBSA So sorry you have to go through all this bro. May your never say die attitude pull you through the obstacles you facing.👊🏽👊🏽,en,[],,"[{'screen_name': 'SenzoNgwaqa', 'name': '@MakumbaProjects', 'id': '331571670'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",1,FNBSA,FNB,0.07626759955288114,0.07626759955288114
2021-09-01 17:34:14,best convenience draw cash selected cash shqops shoprite pick n pay checkers safe quicker give cash smallest demonenation,0.75,0.4,Positive,violetSjack,"#LoveFNB the best convenience for to draw cash at these selected cash@Till shqops like Shoprite, pick n pay  and Checkers is that it's safe, quicker and they give you cash to the smallest demonenation. @FNBSA",en,['lovefnb'],,[],0,FNBSA,FNB,0.07679395299073044,0.07679395299073044
2021-09-01 17:36:18,standard banks tips caught scammers,0.0,0.0,Neutral,BestHindiTech1,Standard Bank’s tips on how not to get caught by scammers  https://t.co/fpSuN15pBi,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07673400454967601,0.07673400454967601
2021-09-01 17:36:19,standard banks tips caught scammers,0.0,0.0,Neutral,galla_go,Standard Bank’s tips on how not to get caught by scammers  https://t.co/Btrbgqifr3,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07667414963193055,0.07667414963193055
2021-09-01 17:39:11,use telling people internet banking block account,0.0,0.0,Neutral,Lubahdiva,@StandardBankZA What's the use of telling people to do internet banking and then you block their account.,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07661438801881135,0.07661438801881135
2021-09-01 17:39:48,updates hello hours later,0.0,0.0,Neutral,Graeme94524560,@StandardBankZA No updates. HELLO? 9 HOURS LATER?!,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07655471949231694,0.07655471949231694
2021-09-01 17:40:05,fierce unfortunately android,-0.5,1.0,Negative,dlope_dleker,@NankuLona @aviwemg @IAmExcellent_ @LuyoloThando @Madem_Fierce @Zinhleputinn @Nedbank Unfortunately I am on android,en,[],,"[{'screen_name': 'NankuLona', 'name': 'God’s love? Ah man 😍', 'id': '1667122730'}, {'screen_name': 'aviwemg', 'name': 'Kareless', 'id': '1642777782'}, {'screen_name': 'IAmExcellent_', 'name': 'ExcellentMkhonto♋', 'id': '497916383'}, {'screen_name': 'LuyoloThando', 'name': 'Thando Noganta', 'id': '1337631695206539265'}, {'screen_name': 'Madem_Fierce', 'name': 'Fierce', 'id': '1060666167872905218'}, {'screen_name': 'Zinhleputinn', 'name': 'Zinhle 🕊', 'id': '1391812757809414150'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.07610603877675873,0.07610603877675873
2021-09-01 17:40:12,uchiha hhayi pay immediate payments use standard bank,0.0,0.0,Neutral,MissMamzee,@mattymadlala @Ashen_Uchiha Hhayi😥! I pay R10 for immediate payments. I use standard bank.,en,[],,"[{'screen_name': 'mattymadlala', 'name': 'Matilda♣', 'id': '4601453843'}, {'screen_name': 'Ashen_Uchiha', 'name': 'ThatKidAndre', 'id': '1320438577'}]",22,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07604685834225114,0.07604685834225114
2021-09-01 17:40:18,phoks trying run business challenge especially youre black ive knocked god will continue make way,-0.08333333333333333,0.7166666666666667,Negative,SenzoNgwaqa,@floyd_phoks @FNBSA Trying to run a business is the most challenge especially when you're black.. I've knocked but God will continue to make a way.,en,[],,"[{'screen_name': 'floyd_phoks', 'name': 'MaKhaya', 'id': '624073130'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",2,FNBSA,FNB,0.07592301980948069,0.07592301980948069
2021-09-01 17:42:26,uchiha ku standard bank youll pay,0.0,0.0,Neutral,tsubaiskhosana,@mattymadlala @Ashen_Uchiha It's R10 ku standard bank. You'll pay more than R10 only if it's over R3000,en,[],,"[{'screen_name': 'mattymadlala', 'name': 'Matilda♣', 'id': '4601453843'}, {'screen_name': 'Ashen_Uchiha', 'name': 'ThatKidAndre', 'id': '1320438577'}]",7,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07586407336552922,0.07586407336552922
2021-09-01 17:43:08,nedbank cwg auction will entice shiraz syrah lovers seven statuesque wines hartenberg oldest estategrown syrah country download catalogue,0.0,0.0,Neutral,CapeWinemakersG,"The 2021 Nedbank CWG Auction will entice Shiraz and Syrah lovers with seven statuesque wines, Hartenberg being the oldest estate-grown Syrah in the country.  Download the catalogue:  https://t.co/IhUocooNXt   #CapewinemakersGuild #Bonhams  https://t.co/IXYPhr9xfM",en,"['capewinemakersguild', 'bonhams']",,[],0,Nedbank,Nedbank,0.07580521838231313,0.07580521838231313
2021-09-01 17:43:16,ramabulana vinny big banks always high fees people complain youll hardly find standard bank branch atm packed capitec think agree based visual evidence,-0.026333333333333337,0.23633333333333334,Negative,McKenzie_ZA,"@PitsoVictor @KG_RAMABULANA @AphiweSodiya @jah_vinny_23 With the big banks it's always high fees that people complain with. You'll hardly find Standard Bank's branch or ATM packed like Capitec, and I think we can both agree on that based on visual evidence.",en,[],,"[{'screen_name': 'PitsoVictor', 'name': 'Pitso@victor', 'id': '522249720'}, {'screen_name': 'KG_RAMABULANA', 'name': 'Khangwelo Ramabulana', 'id': '951361449510785024'}, {'screen_name': 'AphiweSodiya', 'name': 'Kuhle', 'id': '1247203464083537922'}, {'screen_name': 'jah_vinny_23', 'name': 'Vinny', 'id': '214896843'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07572604121044055,0.07572604121044055
2021-09-01 17:43:23,possible amend transaction normal immediate,0.075,0.825,Positive,TouchMindz,@StandardBankZA is it possible to amend a transaction from normal to immediate?,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07572547882375547,0.07572547882375547
2021-09-01 17:46:04,dont remember seeing anyone wearing jersey kwi pirates dstvnedbanktelkom mtn matchesonly caf mean,-0.3125,0.6875,Negative,Nyathi_Eblaq,"@MFuthiso @avelampatane @FARPostZA I don't remember seeing anyone wearing a jersey 10 kwi pirates in their Dstv,Nedbank,Telkom and MTN8 matches...only in CAF .. what does that mean 🤔🤔  https://t.co/8jNeiDkoUb",en,[],,"[{'screen_name': 'MFuthiso', 'name': 'qhinebe', 'id': '1128212134465290240'}, {'screen_name': 'avelampatane', 'name': 'Avela Mpatane', 'id': '4061820094'}, {'screen_name': 'FARPostZA', 'name': 'FARPost_ZA', 'id': '1125726719795781633'}]",0,Nedbank,Nedbank,0.07542499470701881,0.07542499470701881
2021-09-01 17:46:33,im opening standard bank account thank guys participating,0.0,0.0,Neutral,Mbalenhle_FG,I'm opening a standard bank account.  Thank you guys for participating😊.,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07536666137777905,0.07536666137777905
2021-09-01 17:47:24,ame,0.0,0.0,Neutral,sholo123,@FNBSA @Kantar_AME #LoveFNB,und,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}, {'screen_name': 'Kantar_AME', 'name': 'Kantar Africa & Middle East', 'id': '1197486460997439489'}]",0,FNBSA,FNB,0.07530841820824445,0.07530841820824445
2021-09-01 17:49:44,havent tried will now sounds nice hawk spending money,0.6,1.0,Positive,michaela95817,@FNBSA Havent tried it but will now sounds like a nice hawk to have when spending money. #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07571358545287128,0.07571358545287128
2021-09-01 17:53:39,hi deposited cash one machines machine malfunctioned sunday pretoria north went branch log complain date havent received money back risk im now doubtful deposit cash atms,-0.4,0.45,Negative,sipho2sms,"@FNBSA hi, I deposited cash on one of your machines, machine malfunctioned, this was Sunday at Pretoria North. I went to the branch to log a complain, to date I haven’t received my money back.   This is a risk, I’m now doubtful to deposit cash on your atms.",en,[],,[],0,FNBSA,FNB,0.07534652250113295,0.07534652250113295
2021-09-01 17:59:52,za ramabulana vinny branches standard bank always full bro especially now drastically reduced branches nightmare still use standard bank fortunately app saves visiting branches everytime queus capitec always atm,0.15,0.45,Positive,PitsoVictor,"@McKenzie_ZA @KG_RAMABULANA @AphiweSodiya @jah_vinny_23 The branches of standard bank are always full bro, especially now that they drastically reduced branches.. it's nightmare.. I still use standard bank fortunately I have an app which saves me from visiting the branches everytime. The queus at capitec is always at the ATM",en,[],,"[{'screen_name': 'McKenzie_ZA', 'name': '🇿🇦 Sipho McKenzie Dyani 🇿🇦', 'id': '1598250042'}, {'screen_name': 'KG_RAMABULANA', 'name': 'Khangwelo Ramabulana', 'id': '951361449510785024'}, {'screen_name': 'AphiweSodiya', 'name': 'Kuhle', 'id': '1247203464083537922'}, {'screen_name': 'jah_vinny_23', 'name': 'Vinny', 'id': '214896843'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07540408108054611,0.07540408108054611
